Pclass,Age,SibSp,Parch,Fare,FamilySize,IsAlone,Fare_log,TicketGroupSize,Sex_male,Embarked_Q,Embarked_S,Title_Miss,Title_Mr,Title_Mrs,Title_Rare,Deck_B,Deck_C,Deck_D,Deck_E,Deck_F,Deck_G,Deck_T,Deck_U,AgeBin_Child,AgeBin_MidAge,AgeBin_Senior,AgeBin_Teen,Survived
2,28.0,0,0,12.65,1,1,2.613739521630969,1,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,1
3,39.0,0,0,7.925,1,1,2.188856327665703,1,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0
3,26.0,0,0,8.05,1,1,2.2027647577118348,1,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0
3,21.0,1,0,9.825,2,0,2.381858273888553,1,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0
3,28.0,1,0,15.85,2,0,2.8243506567983707,2,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0
3,20.0,0,0,8.6625,1,1,2.2682524139135403,1,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,0
2,34.0,1,0,21.0,2,0,3.091042453358316,2,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0
3,51.0,0,0,7.75,1,1,2.169053700369523,1,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,0
2,3.0,1,1,18.75,3,0,2.9831534913471307,3,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,1
3,21.0,0,0,7.775,1,1,2.1719067693519296,1,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0
3,22.0,3,1,25.4667,5,0,3.275887339030031,5,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0
3,29.0,0,0,7.8958,1,1,2.1855792552411137,1,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0
3,29.0,0,0,6.8583,1,1,2.061570298060867,1,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0
1,33.0,1,0,90.0,2,0,4.51085950651685,3,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1
2,29.0,0,0,0.0,1,1,0.0,3,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0
3,44.0,0,0,7.925,1,1,2.188856327665703,1,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,0
3,35.0,0,0,8.05,1,1,2.2027647577118348,1,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,0
2,34.0,1,1,32.5,3,0,3.5115454388310208,3,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,1
2,18.0,0,2,13.0,3,0,2.639057329615259,1,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,1
2,30.0,0,0,13.0,1,1,2.639057329615259,1,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0
3,10.0,0,2,24.15,3,0,3.224857896545748,3,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,1
3,29.0,0,0,7.8958,1,1,2.1855792552411137,1,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0
3,21.0,0,0,7.7333,1,1,2.167143305297764,1,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0
3,29.0,0,0,7.875,1,1,2.1832383353614797,1,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0
3,28.0,1,1,14.4,3,0,2.734367509419584,3,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,0
3,18.0,1,1,20.2125,3,0,3.0545906305603445,3,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,0
3,29.0,0,0,7.25,1,1,2.110213200346589,1,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0
2,28.0,1,0,26.0,2,0,3.295836866004329,2,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,1
2,19.0,0,0,26.0,1,1,3.295836866004329,2,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,1
3,29.0,0,0,7.75,1,1,2.169053700369523,1,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0
3,32.0,0,0,8.05,1,1,2.2027647577118348,1,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0
1,28.0,0,0,26.55,1,1,3.316002535598924,1,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1
3,35.0,1,0,16.1,2,0,2.8390784635086144,2,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,1
2,42.0,1,0,26.0,2,0,3.295836866004329,2,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,1
3,17.0,0,0,7.125,1,1,2.094945728215801,1,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,0
1,50.0,1,0,55.9,2,0,4.041295341132285,2,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,1
1,14.0,1,2,120.0,4,0,4.795790545596741,4,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,1
3,21.0,2,2,34.375,5,0,3.566005355963401,5,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0
2,24.0,2,3,18.75,6,0,2.9831534913471307,3,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,1
1,64.0,1,4,263.0,6,0,5.575949103146316,6,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,0
2,31.0,0,0,10.5,1,1,2.4423470353692043,1,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0
2,45.0,1,1,26.25,3,0,3.305053521109253,3,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,1
3,20.0,0,0,9.5,1,1,2.3513752571634776,1,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,0
3,25.0,1,0,7.775,2,0,2.1719067693519296,1,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1
2,28.0,0,0,13.0,1,1,2.639057329615259,1,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1
3,29.0,0,0,8.1125,1,1,2.2096470973347766,1,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0
1,4.0,0,2,81.8583,3,0,4.417131919904876,3,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1
2,13.0,0,1,19.5,2,0,3.0204248861443626,2,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,1
1,34.0,0,0,26.55,1,1,3.316002535598924,1,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1
3,5.0,2,1,19.2583,4,0,3.0085645861193133,4,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,1
1,52.0,0,0,30.5,1,1,3.449987545831587,1,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,1
2,36.0,1,2,27.75,4,0,3.3586377672433594,4,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0
3,29.0,1,0,19.9667,2,0,3.0429354648621407,1,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0
1,30.0,0,0,27.75,1,1,3.3586377672433594,1,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1
1,49.0,1,0,89.1042,2,0,4.500966778400217,2,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,1
3,29.0,0,0,8.05,1,1,2.2027647577118348,1,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0
3,29.0,0,0,7.8958,1,1,2.1855792552411137,1,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0
1,65.0,0,0,26.55,1,1,3.316002535598924,1,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0
1,35.0,1,0,51.8625,2,0,3.967694202798607,2,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,1
2,50.0,0,0,10.5,1,1,2.4423470353692043,1,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,0
3,29.0,0,0,7.75,1,1,2.169053700369523,1,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0
1,48.0,0,0,26.55,1,1,3.316002535598924,1,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,1
3,34.0,0,0,8.05,1,1,2.2027647577118348,1,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0
1,47.0,0,0,38.5,1,1,3.676300671907076,1,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,0
2,48.0,0,0,13.0,1,1,2.639057329615259,1,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,0
3,29.0,0,0,8.05,1,1,2.2027647577118348,1,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0
3,38.0,0,0,7.05,1,1,2.085672091430472,1,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0
2,29.0,0,0,0.0,1,1,0.0,3,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0
1,56.0,0,0,26.55,1,1,3.316002535598924,1,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,0
3,29.0,0,0,7.725,1,1,2.1661924680884908,1,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0
3,0.75,2,1,19.2583,4,0,3.0085645861193133,4,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,1
3,29.0,0,0,7.25,1,1,2.110213200346589,1,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0
3,38.0,0,0,8.6625,1,1,2.2682524139135403,1,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0
2,33.0,1,2,27.75,4,0,3.3586377672433594,4,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,1
2,23.0,0,0,13.7917,1,1,2.694066212646058,1,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,1
3,22.0,0,0,9.8375,1,1,2.38301234210666,1,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0
1,29.0,0,0,52.0,1,1,3.970291913552122,2,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
2,34.0,1,0,21.0,2,0,3.091042453358316,2,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0
3,29.0,1,0,7.0458,2,0,2.0851502161468174,1,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0
3,22.0,0,0,7.5208,1,1,2.142510233146819,1,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0
3,2.0,0,1,12.2875,2,0,2.586823743668066,2,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,1
3,9.0,5,2,46.9,8,0,3.8691155044168695,8,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,0
2,29.0,0,0,0.0,1,1,0.0,1,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0
3,50.0,0,0,8.05,1,1,2.2027647577118348,1,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,0
3,63.0,0,0,9.5875,1,1,2.3596740599781727,1,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,0
1,25.0,1,0,91.0792,2,0,4.5226490762785785,2,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1
3,22.0,3,1,25.4667,5,0,3.275887339030031,5,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0
1,35.0,1,0,90.0,2,0,4.51085950651685,2,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,1
1,58.0,0,0,29.7,1,1,3.4242626545931514,1,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,0
3,30.0,0,0,8.05,1,1,2.2027647577118348,1,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0
3,9.0,1,1,15.9,3,0,2.827313621929028,3,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,1
3,29.0,1,0,19.9667,2,0,3.0429354648621407,1,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0
3,21.0,0,0,7.25,1,1,2.110213200346589,1,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0
1,55.0,0,0,30.5,1,1,3.449987545831587,1,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,1
1,71.0,0,0,49.5042,1,1,3.922056501139853,1,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,0
3,21.0,0,0,8.05,1,1,2.2027647577118348,1,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0
3,29.0,0,0,14.4583,1,1,2.738146075922933,2,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0
1,54.0,1,0,78.2667,2,0,4.37281811610993,2,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,1
3,29.0,0,0,15.1,1,1,2.778819271990417,2,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0
1,25.0,1,2,151.55,4,0,5.027492411162679,6,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,1
3,24.0,0,0,7.7958,1,1,2.174274334826008,1,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0
3,17.0,0,0,8.6625,1,1,2.2682524139135403,1,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,0
3,21.0,0,0,7.75,1,1,2.169053700369523,1,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1
3,22.0,0,0,7.6292,1,1,2.155151800914312,1,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0
3,37.0,0,0,9.5875,1,1,2.3596740599781727,1,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0
1,16.0,0,0,86.5,1,1,4.471638793363569,3,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,1
1,18.0,1,0,108.9,2,0,4.699570861409576,3,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,1
2,33.0,0,2,26.0,3,0,3.295836866004329,3,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,1
1,29.0,0,0,26.55,1,1,3.316002535598924,1,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1
3,28.0,0,0,22.525,1,1,3.1580636854714434,3,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0
3,26.0,0,0,56.4958,1,1,4.051711901657239,8,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1
3,29.0,0,0,7.75,1,1,2.169053700369523,1,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0
3,29.0,0,0,8.05,1,1,2.2027647577118348,1,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0
1,36.0,0,0,26.2875,1,1,3.3064287218760624,1,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1
1,54.0,1,0,59.4,2,0,4.100989104940769,2,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,1
3,24.0,0,0,7.4958,1,1,2.139571923732859,1,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0
1,47.0,0,0,34.0208,1,1,3.555942170685876,1,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,0
2,34.0,0,0,10.5,1,1,2.4423470353692043,1,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,1
3,29.0,0,0,24.15,1,1,3.224857896545748,3,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0
2,36.0,1,0,26.0,2,0,3.295836866004329,2,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,1
3,32.0,0,0,7.8958,1,1,2.1855792552411137,1,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0
1,30.0,0,0,93.5,1,1,4.548599834499697,4,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1
3,22.0,0,0,7.8958,1,1,2.1855792552411137,1,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0
3,29.0,0,0,7.225,1,1,2.107178296651436,1,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0
1,44.0,0,1,57.9792,2,0,4.077184839375167,2,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,1
3,29.0,0,0,7.2292,1,1,2.1076888046179385,1,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0
3,40.5,0,0,7.75,1,1,2.169053700369523,1,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,0
2,50.0,0,0,10.5,1,1,2.4423470353692043,1,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,0
1,29.0,0,0,221.7792,1,1,5.406181146423973,4,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1
3,39.0,0,0,7.925,1,1,2.188856327665703,1,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0
2,23.0,2,1,11.5,4,0,2.525728644308256,1,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0
2,2.0,1,1,26.0,3,0,3.295836866004329,3,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,1
3,29.0,0,0,7.2292,1,1,2.1076888046179385,1,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0
3,17.0,1,1,7.2292,3,0,2.1076888046179385,1,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,0
3,35.0,0,2,22.3583,3,0,3.1509523813392697,3,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,1
3,30.0,0,0,8.6625,1,1,2.2682524139135403,1,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0
2,7.0,0,2,26.25,3,0,3.305053521109253,3,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,1
1,45.0,0,0,26.55,1,1,3.316002535598924,1,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,1
1,30.0,0,0,106.425,1,1,4.676792929661059,3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1
3,29.0,0,0,14.5,1,1,2.740840023925201,2,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0
1,22.0,0,2,49.5,3,0,3.9219733362813134,1,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1
1,36.0,0,2,71.0,3,0,4.276666119016055,2,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1
3,9.0,4,2,31.275,7,0,3.4742929367327062,7,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,0
3,11.0,4,2,31.275,7,0,3.4742929367327062,7,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,0
2,32.0,1,0,26.0,2,0,3.295836866004329,2,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1
1,50.0,1,0,106.425,2,0,4.676792929661059,3,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,1
1,64.0,0,0,26.0,1,1,3.295836866004329,1,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,0
2,19.0,1,0,26.0,2,0,3.295836866004329,2,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,1
2,29.0,0,0,13.8625,1,1,2.6988412620169004,1,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1
3,33.0,1,1,20.525,3,0,3.0692150503137943,3,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0
2,8.0,1,1,36.75,3,0,3.6309854756950335,4,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,1
1,17.0,0,2,110.8833,3,0,4.717456363787216,4,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,1
2,27.0,0,0,26.0,1,1,3.295836866004329,2,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1
3,29.0,0,0,7.8292,1,1,2.17806441028492,1,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0
3,22.0,0,0,7.225,1,1,2.107178296651436,1,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0
3,22.0,0,0,7.775,1,1,2.1719067693519296,1,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1
1,62.0,0,0,26.55,1,1,3.316002535598924,1,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,0
1,48.0,1,0,39.6,2,0,3.703768066607687,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,1
1,29.0,0,0,227.525,1,1,5.4316456135398825,5,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1
1,39.0,1,1,79.65,3,0,4.390118804571218,3,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,1
3,36.0,1,0,17.4,2,0,2.91235066461494,2,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,0
3,29.0,0,0,7.75,1,1,2.169053700369523,1,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0
3,40.0,0,0,7.8958,1,1,2.1855792552411137,1,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0
2,28.0,0,0,13.5,1,1,2.6741486494265287,1,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0
3,29.0,0,0,8.05,1,1,2.2027647577118348,1,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0
3,22.0,0,0,8.05,1,1,2.2027647577118348,1,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0
3,24.0,2,0,24.15,3,0,3.224857896545748,3,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1
3,19.0,0,0,7.8958,1,1,2.1855792552411137,1,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,0
3,29.0,0,4,21.075,5,0,3.094445746490024,5,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,0
3,29.0,0,0,7.2292,1,1,2.1076888046179385,1,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0
3,32.0,0,0,7.8542,1,1,2.180891922715322,1,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0
2,62.0,0,0,10.5,1,1,2.4423470353692043,1,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,0
1,53.0,2,0,51.4792,3,0,3.960416900617205,2,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,1
1,36.0,0,0,26.3875,1,1,3.3100867049215847,1,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1
3,22.0,0,0,7.75,1,1,2.169053700369523,1,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1
3,16.0,0,0,8.05,1,1,2.2027647577118348,1,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,1
3,19.0,0,0,14.5,1,1,2.740840023925201,2,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,0
2,34.0,0,0,13.0,1,1,2.639057329615259,1,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1
1,39.0,1,0,55.9,2,0,4.041295341132285,2,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,1
3,35.0,1,0,14.4583,2,0,2.738146075922933,2,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,0
3,32.0,0,0,7.925,1,1,2.188856327665703,1,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0
2,25.0,1,1,30.0,3,0,3.4339872044851463,2,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1
1,39.0,1,1,110.8833,3,0,4.717456363787216,4,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,1
2,54.0,0,0,26.0,1,1,3.295836866004329,2,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,0
1,36.0,0,0,40.125,1,1,3.716616209085536,1,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
3,29.0,0,0,8.7125,1,1,2.2734137156937657,1,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0
1,18.0,0,2,79.65,3,0,4.390118804571218,3,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,1
2,47.0,0,0,15.0,1,1,2.772588722239781,1,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,0
1,60.0,1,1,79.2,3,0,4.384523514872469,2,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,1
3,22.0,0,0,8.05,1,1,2.2027647577118348,1,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0
3,29.0,0,0,8.05,1,1,2.2027647577118348,1,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0
3,35.0,0,0,7.125,1,1,2.094945728215801,1,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0
1,52.0,1,0,78.2667,2,0,4.37281811610993,2,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,1
3,47.0,0,0,7.25,1,1,2.110213200346589,1,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,0
3,22.0,0,2,7.75,3,0,2.169053700369523,1,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1
2,37.0,1,0,26.0,2,0,3.295836866004329,2,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1
3,36.0,1,1,24.15,3,0,3.224857896545748,3,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0
2,22.0,0,0,33.0,1,1,3.5263605246161616,3,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1
3,49.0,0,0,0.0,1,1,0.0,4,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,0
3,29.0,0,0,7.225,1,1,2.107178296651436,1,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0
1,49.0,1,0,56.9292,2,0,4.0592215752427645,2,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,1
